x	sale.date	sales.rep	rep.sex	rep.region	rep.feedback	wine	type	cost	unit.price	units.sold	income	expenses	year
3671	11/10/2014	Mamie Fullington	0	South	5	Shiraz	red	6.051	20.05	11	220.55	9.386	2014
7928	11/10/2014	Tori Hastie	0	South	5	Pinot Gris	white	3.741	12.35	12	148.2	6.3935	2014
3523	11/11/2014	Nilda Hypolite	0	Central	6	Merlot	red	2.229	7	7	49	4.05	2014
9669	11/11/2014	Virgilio Mcelligott	1	Central	5	Merlot	red	2.229	7	11	77	4.49	2014
4337	11/11/2014	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	29	215.47	5.3865	2014
7198	11/11/2014	Kym Velarde	0	East	6	Sauvignon Blanc	white	2.697	8.99	9	80.91	5.124	2014
1222	11/11/2014	Yolando Galicia	0	North	6	Sauvignon Blanc	white	2.697	9.94	7	69.58	4.27	2014
2243	11/11/2014	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	14	104.02	4.59	2014
5206	11/12/2014	Nilda Hypolite	0	Central	7	Merlot	red	2.229	7	9	63	4.21	2014
7957	11/12/2014	Karry Noell	0	East	7	Merlot	red	2.229	7.43	27	200.61	5.544	2014
1835	11/12/2014	Jewel Copas	1	South	5	Pinot Gris	white	3.741	12.35	8	98.8	6.2795	2014
4313	11/13/2014	Clement Arias	1	North	4	Cabernet Sauvignon	red	3.624	13.03	12	156.36	5.47	2014
8320	11/13/2014	Yolando Galicia	0	North	5	Chardonnay	white	3.15	11.45	16	183.2	6.05	2014
4099	11/13/2014	Yolando Galicia	0	North	5	Merlot	red	2.229	8.38	22	184.36	4.85	2014
5157	11/13/2014	Tori Hastie	0	South	6	Sauvignon Blanc	white	2.697	8.87	19	168.53	5.32	2014
3574	11/13/2014	Deloras Mcfetridge	0	West	7	Cabernet Sauvignon	red	3.624	12.08	18	217.44	6.9156	2014
195	11/14/2014	Aiko Hamsher	0	East	8	Pinot Gris	white	3.741	12.47	19	236.93	7.0665	2014
5598	11/14/2014	Aiko Hamsher	0	East	6	Pinot Gris	white	3.741	12.47	18	224.46	7.0875	2014
6650	11/14/2014	Ben Gerry	1	East	6	Chardonnay	white	3.15	10.5	9	94.5	5.25	2014
6764	11/14/2014	Karry Noell	0	East	7	Sauvignon Blanc	white	2.697	8.99	7	62.93	4.956	2014
6681	11/14/2014	Kym Velarde	0	East	6	Merlot	red	2.229	7.43	11	81.73	4.179	2014
7689	11/14/2014	Clement Arias	1	North	5	Shiraz	red	6.051	21.12	13	274.56	10.05	2014
4768	11/14/2014	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	10	73.1	3.8	2014
2590	11/14/2014	Bianca Suchan	0	West	5	Chardonnay	white	3.15	10.5	3	31.5	4.9062	2014
932	11/15/2014	Eura Begay	0	North	6	Chardonnay	white	3.15	11.45	16	183.2	6.26	2014
7644	11/15/2014	Eura Begay	0	North	7	Shiraz	red	6.051	21.12	13	274.56	9.77	2014
8585	11/15/2014	Yolando Galicia	0	North	6	Merlot	red	2.229	8.38	19	159.22	5.22	2014
9795	11/15/2014	Yolando Galicia	0	North	5	Pinot Gris	white	3.741	13.42	7	93.94	6.14	2014
2034	11/15/2014	Jewel Copas	1	South	5	Cabernet Sauvignon	red	3.624	11.96	20	239.2	6.878	2014
6342	11/15/2014	Jewel Copas	1	South	5	Merlot	red	2.229	7.31	29	211.99	4.826	2014
2057	11/15/2014	Mamie Fullington	0	South	6	Pinot Gris	white	3.741	12.35	7	86.45	6.346	2014
1985	11/15/2014	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	18	133.74	4.794	2014
604	11/16/2014	Virgilio Mcelligott	1	Central	4	Riesling	white	2.097	6.56	18	118.08	4.63	2014
1406	11/17/2014	Dannette Saltsman	0	Central	5	Shiraz	red	6.051	19.74	14	276.36	10.89	2014
2332	11/17/2014	Karry Noell	0	East	5	Cabernet Sauvignon	red	3.624	12.08	9	108.72	6.699	2014
7628	11/17/2014	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	20	148.6	5.1765	2014
6470	11/17/2014	Lesia Belt	0	West	4	Pinot Gris	white	3.741	12.47	17	211.99	6.273	2014
3406	11/17/2014	Vicki Kilkenny	0	West	8	Chardonnay	white	3.15	10.5	32	336	7.9254	2014
3058	11/18/2014	Virgilio Mcelligott	1	Central	7	Shiraz	red	6.051	19.74	24	473.76	10.48	2014
2238	11/18/2014	Aiko Hamsher	0	East	6	Pinot Gris	white	3.741	12.47	13	162.11	6.9615	2014
7130	11/18/2014	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	23	170.89	5.166	2014
5569	11/18/2014	Kym Velarde	0	East	5	Shiraz	red	6.051	20.17	19	383.23	11.9805	2014
127	11/18/2014	Yolando Galicia	0	North	7	Cabernet Sauvignon	red	3.624	13.03	18	234.54	7.25	2014
4380	11/18/2014	Mamie Fullington	0	South	5	Chardonnay	white	3.15	10.38	8	83.04	5.548	2014
6214	11/18/2014	Deloras Mcfetridge	0	West	7	Merlot	red	2.229	7.43	12	89.16	4.2024	2014
547	11/19/2014	Dannette Saltsman	0	Central	5	Merlot	red	2.229	7	12	84	3.93	2014
1454	11/19/2014	Virgilio Mcelligott	1	Central	6	Riesling	white	2.097	6.56	9	59.04	3.98	2014
5881	11/19/2014	Ben Gerry	1	East	5	Merlot	red	2.229	7.43	14	104.02	4.998	2014
3771	11/19/2014	Kym Velarde	0	East	6	Pinot Gris	white	3.741	12.47	10	124.7	6.7935	2014
2930	11/19/2014	Vicki Kilkenny	0	West	6	Chardonnay	white	3.15	10.5	22	231	6.6912	2014
7970	11/20/2014	Lolita Wass	0	Central	5	Merlot	red	2.229	7	11	77	4.25	2014
2472	11/20/2014	Lolita Wass	0	Central	5	Pinot Gris	white	3.741	12.04	13	156.52	6.76	2014
9813	11/20/2014	Ben Gerry	1	East	7	Chardonnay	white	3.15	10.5	14	147	6.237	2014
368	11/20/2014	Shameka Mertes	0	North	7	Cabernet Sauvignon	red	3.624	13.03	16	208.48	6.08	2014
6580	11/20/2014	Jewel Copas	1	South	7	Sauvignon Blanc	white	2.697	8.87	12	106.44	5.168	2014
5223	11/20/2014	Mamie Fullington	0	South	6	Merlot	red	2.229	7.31	9	65.79	3.876	2014
7831	11/20/2014	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	9	66.87	4.2432	2014
1930	11/21/2014	Lolita Wass	0	Central	7	Sauvignon Blanc	white	2.697	8.56	11	94.16	5.45	2014
6980	11/21/2014	Nilda Hypolite	0	Central	6	Merlot	red	2.229	7	24	168	4.84	2014
1828	11/21/2014	Clement Arias	1	North	5	Sauvignon Blanc	white	2.697	9.94	16	159.04	5.64	2014
8383	11/21/2014	Vicki Kilkenny	0	West	6	Chardonnay	white	3.15	10.5	11	115.5	5.2224	2014
9760	11/21/2014	Vicki Kilkenny	0	West	6	Sauvignon Blanc	white	2.697	8.99	18	161.82	5.1	2014
6064	11/22/2014	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	26	193.18	5.5335	2014
3053	11/22/2014	Eura Begay	0	North	6	Pinot Gris	white	3.741	13.42	18	241.56	7.18	2014
9224	11/22/2014	Yolando Galicia	0	North	5	Sauvignon Blanc	white	2.697	9.94	8	79.52	4.42	2014
4039	11/22/2014	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	6	44.58	3.5598	2014
9811	11/22/2014	Bianca Suchan	0	West	5	Merlot	red	2.229	7.43	14	104.02	4.3146	2014
2833	11/23/2014	Shameka Mertes	0	North	5	Sauvignon Blanc	white	2.697	9.94	14	139.16	5.66	2014
3236	11/23/2014	Tori Hastie	0	South	6	Pinot Gris	white	3.741	12.35	23	284.05	7.4005	2014
5777	11/23/2014	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	14	104.02	4.8042	2014
2909	11/23/2014	Deloras Mcfetridge	0	West	7	Pinot Gris	white	3.741	12.47	13	162.11	6.3036	2014
6089	11/24/2014	Clement Arias	1	North	5	Merlot	red	2.229	8.38	9	75.42	3.67	2014
6680	11/24/2014	Yolando Galicia	0	North	5	Sauvignon Blanc	white	2.697	9.94	13	129.22	5.76	2014
8375	11/24/2014	Jewel Copas	1	South	6	Chardonnay	white	3.15	10.38	15	155.7	6.137	2014
7655	11/24/2014	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	16	116.96	4.142	2014
1072	11/25/2014	Dannette Saltsman	0	Central	9	Chardonnay	white	3.15	10.07	28	281.96	6.86	2014
588	11/25/2014	Lolita Wass	0	Central	5	Chardonnay	white	3.15	10.07	13	130.91	5.78	2014
4608	11/25/2014	Lolita Wass	0	Central	6	Sauvignon Blanc	white	2.697	8.56	13	111.28	4.83	2014
3351	11/25/2014	Aiko Hamsher	0	East	7	Riesling	white	2.097	6.99	27	188.73	5.712	2014
9704	11/25/2014	Mamie Fullington	0	South	4	Pinot Gris	white	3.741	12.35	18	222.3	5.928	2014
1639	11/26/2014	Kym Velarde	0	East	6	Merlot	red	2.229	7.43	22	163.46	5.691	2014
3083	11/26/2014	Clement Arias	1	North	7	Cabernet Sauvignon	red	3.624	13.03	11	143.33	6.55	2014
372	11/26/2014	Jewel Copas	1	South	7	Cabernet Sauvignon	red	3.624	11.96	20	239.2	7.0775	2014
2334	11/27/2014	Nilda Hypolite	0	Central	7	Chardonnay	white	3.15	10.07	21	211.47	6.55	2014
4467	11/27/2014	Clement Arias	1	North	6	Merlot	red	2.229	8.38	17	142.46	5.48	2014
1858	11/27/2014	Clement Arias	1	North	6	Riesling	white	2.097	7.94	16	127.04	4.27	2014
488	11/27/2014	Yolando Galicia	0	North	5	Merlot	red	2.229	8.38	9	75.42	4.14	2014
5245	11/27/2014	Yolando Galicia	0	North	6	Riesling	white	2.097	7.94	18	142.92	3.93	2014
6648	11/28/2014	Aiko Hamsher	0	East	7	Merlot	red	2.229	7.43	15	111.45	4.6935	2014
6806	11/28/2014	Aiko Hamsher	0	East	7	Pinot Gris	white	3.741	12.47	6	74.82	5.67	2014
8315	11/28/2014	Ben Gerry	1	East	7	Merlot	red	2.229	7.43	23	170.89	5.649	2014
4899	11/28/2014	Jewel Copas	1	South	5	Merlot	red	2.229	7.31	13	95.03	4.0185	2014
7545	11/28/2014	Bianca Suchan	0	West	7	Chardonnay	white	3.15	10.5	23	241.5	6.7524	2014
617	11/29/2014	Dannette Saltsman	0	Central	6	Chardonnay	white	3.15	10.07	15	151.05	5.91	2014
9274	11/29/2014	Lolita Wass	0	Central	6	Chardonnay	white	3.15	10.07	13	130.91	5.34	2014
5313	11/29/2014	Virgilio Mcelligott	1	Central	7	Chardonnay	white	3.15	10.07	20	201.4	6.03	2014
2505	11/29/2014	Aiko Hamsher	0	East	5	Cabernet Sauvignon	red	3.624	12.08	19	229.52	7.1085	2014
2535	11/29/2014	Aiko Hamsher	0	East	7	Chardonnay	white	3.15	10.5	19	199.5	6.615	2014
8511	11/29/2014	Aiko Hamsher	0	East	6	Chardonnay	white	3.15	10.5	10	105	5.376	2014
3269	11/29/2014	Ben Gerry	1	East	6	Chardonnay	white	3.15	10.5	20	210	6.9825	2014
3459	11/29/2014	Clement Arias	1	North	5	Cabernet Sauvignon	red	3.624	13.03	19	247.57	6.73	2014
7555	11/29/2014	Clement Arias	1	North	6	Merlot	red	2.229	8.38	19	159.22	4.93	2014
9847	11/29/2014	Clement Arias	1	North	7	Merlot	red	2.229	8.38	11	92.18	4.66	2014
8152	11/29/2014	Shameka Mertes	0	North	6	Merlot	red	2.229	8.38	13	108.94	4.68	2014
3911	11/29/2014	Jewel Copas	1	South	7	Cabernet Sauvignon	red	3.624	11.96	8	95.68	6.0325	2014
9759	11/29/2014	Lavera Mccallie	0	South	7	Riesling	white	2.097	6.87	12	82.44	4.427	2014
4996	11/29/2014	Bianca Suchan	0	West	6	Sauvignon Blanc	white	2.697	8.99	19	170.81	5.9058	2014
9047	11/30/2014	Kym Velarde	0	East	5	Chardonnay	white	3.15	10.5	18	189	6.8565	2014
1430	11/30/2014	Shameka Mertes	0	North	6	Chardonnay	white	3.15	11.45	14	160.3	6.29	2014
5055	11/30/2014	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	28	320.6	7.74	2014
2784	11/30/2014	Mamie Fullington	0	South	7	Cabernet Sauvignon	red	3.624	11.96	41	490.36	7.543	2014
5460	11/30/2014	Bianca Suchan	0	West	7	Merlot	red	2.229	7.43	8	59.44	3.8556	2014
4521	11/30/2014	Lesia Belt	0	West	6	Cabernet Sauvignon	red	3.624	12.08	3	36.24	5.457	2014
6134	12/1/2014	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	20	148.6	5.082	2014
2943	12/1/2014	Clement Arias	1	North	5	Cabernet Sauvignon	red	3.624	13.03	12	156.36	6.31	2014
8732	12/1/2014	Clement Arias	1	North	5	Merlot	red	2.229	8.38	16	134.08	4.87	2014
3545	12/1/2014	Eura Begay	0	North	6	Pinot Gris	white	3.741	13.42	28	375.76	8.81	2014
230	12/1/2014	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	14	160.3	6.51	2014
3042	12/1/2014	Lavera Mccallie	0	South	6	Chardonnay	white	3.15	10.38	14	145.32	5.1775	2014
5744	12/2/2014	Virgilio Mcelligott	1	Central	5	Sauvignon Blanc	white	2.697	8.56	7	59.92	4.88	2014
4031	12/2/2014	Lavera Mccallie	0	South	5	Merlot	red	2.229	7.31	6	43.86	3.895	2014
7360	12/2/2014	Deloras Mcfetridge	0	West	4	Cabernet Sauvignon	red	3.624	12.08	9	108.72	6.3852	2014
8095	12/3/2014	Dannette Saltsman	0	Central	7	Merlot	red	2.229	7	22	154	4.97	2014
7200	12/3/2014	Aiko Hamsher	0	East	7	Shiraz	red	6.051	20.17	23	463.91	11.1825	2014
9054	12/3/2014	Karry Noell	0	East	7	Merlot	red	2.229	7.43	11	81.73	4.7985	2014
7340	12/3/2014	Clement Arias	1	North	7	Cabernet Sauvignon	red	3.624	13.03	14	182.42	6.28	2014
2982	12/3/2014	Clement Arias	1	North	6	Chardonnay	white	3.15	11.45	22	251.9	6.47	2014
8232	12/3/2014	Eura Begay	0	North	7	Cabernet Sauvignon	red	3.624	13.03	13	169.39	6.24	2014
7135	12/3/2014	Mamie Fullington	0	South	6	Chardonnay	white	3.15	10.38	14	145.32	5.719	2014
1241	12/3/2014	Lesia Belt	0	West	5	Merlot	red	2.229	7.43	19	141.17	4.6614	2014
1677	12/4/2014	Dannette Saltsman	0	Central	6	Pinot Gris	white	3.741	12.04	13	156.52	5.84	2014
4459	12/4/2014	Virgilio Mcelligott	1	Central	6	Riesling	white	2.097	6.56	13	85.28	3.83	2014
2610	12/4/2014	Aiko Hamsher	0	East	7	Cabernet Sauvignon	red	3.624	12.08	19	229.52	7.056	2014
3967	12/4/2014	Aiko Hamsher	0	East	7	Cabernet Sauvignon	red	3.624	12.08	18	217.44	7.0455	2014
9473	12/4/2014	Shameka Mertes	0	North	7	Sauvignon Blanc	white	2.697	9.94	21	208.74	6.22	2014
6703	12/4/2014	Lavera Mccallie	0	South	6	Chardonnay	white	3.15	10.38	2	20.76	4.3795	2014
5222	12/4/2014	Tori Hastie	0	South	6	Chardonnay	white	3.15	10.38	16	166.08	5.4625	2014
7978	12/4/2014	Bianca Suchan	0	West	6	Sauvignon Blanc	white	2.697	8.99	20	179.8	5.4672	2014
7499	12/5/2014	Aiko Hamsher	0	East	7	Sauvignon Blanc	white	2.697	8.99	11	98.89	5.6385	2014
5822	12/5/2014	Kym Velarde	0	East	7	Chardonnay	white	3.15	10.5	29	304.5	8.589	2014
798	12/5/2014	Shameka Mertes	0	North	5	Merlot	red	2.229	8.38	6	50.28	3.95	2014
6847	12/5/2014	Lavera Mccallie	0	South	5	Chardonnay	white	3.15	10.38	31	321.78	6.897	2014
9289	12/5/2014	Lavera Mccallie	0	South	3	Merlot	red	2.229	7.31	6	43.86	3.9045	2014
1059	12/5/2014	Mamie Fullington	0	South	6	Riesling	white	2.097	6.87	22	151.14	4.2275	2014
3239	12/6/2014	Dannette Saltsman	0	Central	7	Merlot	red	2.229	7	13	91	4.41	2014
8710	12/6/2014	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	13	136.5	6.048	2014
3349	12/6/2014	Shameka Mertes	0	North	7	Cabernet Sauvignon	red	3.624	13.03	20	260.6	6.68	2014
647	12/6/2014	Shameka Mertes	0	North	5	Shiraz	red	6.051	21.12	23	485.76	10.69	2014
562	12/6/2014	Yolando Galicia	0	North	6	Pinot Gris	white	3.741	13.42	18	241.56	7.54	2014
6222	12/6/2014	Jewel Copas	1	South	6	Merlot	red	2.229	7.31	15	109.65	4.503	2014
1760	12/6/2014	Deloras Mcfetridge	0	West	5	Riesling	white	2.097	6.99	8	55.92	3.9066	2014
9750	12/6/2014	Lesia Belt	0	West	8	Merlot	red	2.229	7.43	8	59.44	4.0596	2014
4072	12/8/2014	Aiko Hamsher	0	East	6	Cabernet Sauvignon	red	3.624	12.08	27	326.16	8.589	2014
7063	12/8/2014	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	27	200.61	5.523	2014
1989	12/8/2014	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	13	96.59	4.8144	2014
4037	12/8/2014	Deloras Mcfetridge	0	West	6	Chardonnay	white	3.15	10.5	12	126	5.6406	2014
3982	12/8/2014	Vicki Kilkenny	0	West	5	Pinot Gris	white	3.741	12.47	9	112.23	6.0792	2014
7701	12/9/2014	Dannette Saltsman	0	Central	6	Merlot	red	2.229	7	12	84	4.38	2014
9761	12/9/2014	Nilda Hypolite	0	Central	8	Merlot	red	2.229	7	10	70	3.76	2014
4598	12/10/2014	Dannette Saltsman	0	Central	7	Chardonnay	white	3.15	10.07	21	211.47	6.78	2014
598	12/10/2014	Jewel Copas	1	South	8	Chardonnay	white	3.15	10.38	18	186.84	5.624	2014
332	12/10/2014	Jewel Copas	1	South	6	Pinot Gris	white	3.741	12.35	17	209.95	6.593	2014
5161	12/10/2014	Tori Hastie	0	South	6	Riesling	white	2.097	6.87	18	123.66	4.0375	2014
365	12/10/2014	Bianca Suchan	0	West	6	Riesling	white	2.097	6.99	20	139.8	4.4574	2014
9314	12/10/2014	Vicki Kilkenny	0	West	8	Merlot	red	2.229	7.43	13	96.59	4.3248	2014
1843	12/11/2014	Dannette Saltsman	0	Central	7	Pinot Gris	white	3.741	12.04	16	192.64	6.79	2014
1503	12/11/2014	Virgilio Mcelligott	1	Central	5	Merlot	red	2.229	7	21	147	5.57	2014
7473	12/11/2014	Kym Velarde	0	East	4	Merlot	red	2.229	7.43	22	163.46	5.25	2014
5083	12/11/2014	Eura Begay	0	North	7	Cabernet Sauvignon	red	3.624	13.03	16	208.48	6.81	2014
8452	12/11/2014	Mamie Fullington	0	South	6	Chardonnay	white	3.15	10.38	15	155.7	6.0515	2014
8829	12/12/2014	Lolita Wass	0	Central	6	Pinot Gris	white	3.741	12.04	22	264.88	6.84	2014
3922	12/12/2014	Nilda Hypolite	0	Central	6	Sauvignon Blanc	white	2.697	8.56	28	239.68	6.54	2014
3398	12/12/2014	Virgilio Mcelligott	1	Central	6	Merlot	red	2.229	7	9	63	4.29	2014
1796	12/12/2014	Kym Velarde	0	East	5	Sauvignon Blanc	white	2.697	8.99	16	143.84	5.7855	2014
8402	12/12/2014	Shameka Mertes	0	North	7	Chardonnay	white	3.15	11.45	16	183.2	6.51	2014
7530	12/12/2014	Yolando Galicia	0	North	6	Pinot Gris	white	3.741	13.42	17	228.14	7.27	2014
9405	12/12/2014	Mamie Fullington	0	South	6	Pinot Gris	white	3.741	12.35	5	61.75	6.004	2014
6440	12/12/2014	Bianca Suchan	0	West	7	Merlot	red	2.229	7.43	10	74.3	3.9984	2014
1744	12/12/2014	Deloras Mcfetridge	0	West	5	Chardonnay	white	3.15	10.5	5	52.5	5.5794	2014
7376	12/12/2014	Deloras Mcfetridge	0	West	5	Merlot	red	2.229	7.43	17	126.31	5.0184	2014
4436	12/12/2014	Deloras Mcfetridge	0	West	4	Pinot Gris	white	3.741	12.47	17	211.99	6.5382	2014
8600	12/13/2014	Lolita Wass	0	Central	6	Chardonnay	white	3.15	10.07	11	110.77	4.63	2014
1560	12/13/2014	Aiko Hamsher	0	East	4	Chardonnay	white	3.15	10.5	20	210	5.8275	2014
9420	12/13/2014	Aiko Hamsher	0	East	7	Pinot Gris	white	3.741	12.47	14	174.58	7.245	2014
7058	12/13/2014	Karry Noell	0	East	7	Cabernet Sauvignon	red	3.624	12.08	7	84.56	5.6385	2014
3440	12/13/2014	Tori Hastie	0	South	7	Chardonnay	white	3.15	10.38	22	228.36	6.4885	2014
3881	12/13/2014	Vicki Kilkenny	0	West	5	Merlot	red	2.229	7.43	3	22.29	4.1208	2014
2467	12/14/2014	Nilda Hypolite	0	Central	5	Merlot	red	2.229	7	18	126	5.06	2014
9978	12/15/2014	Nilda Hypolite	0	Central	6	Cabernet Sauvignon	red	3.624	11.65	18	209.7	6.78	2014
1967	12/15/2014	Virgilio Mcelligott	1	Central	4	Pinot Gris	white	3.741	12.04	11	132.44	5.88	2014
4658	12/15/2014	Eura Begay	0	North	5	Cabernet Sauvignon	red	3.624	13.03	7	91.21	6.76	2014
7414	12/15/2014	Yolando Galicia	0	North	5	Chardonnay	white	3.15	11.45	18	206.1	6.82	2014
6935	12/15/2014	Mamie Fullington	0	South	7	Cabernet Sauvignon	red	3.624	11.96	18	215.28	6.555	2014
905	12/15/2014	Bianca Suchan	0	West	5	Cabernet Sauvignon	red	3.624	12.08	17	205.36	6.4872	2014
4329	12/15/2014	Bianca Suchan	0	West	7	Cabernet Sauvignon	red	3.624	12.08	7	84.56	6.6198	2014
3885	12/15/2014	Deloras Mcfetridge	0	West	6	Pinot Gris	white	3.741	12.47	18	224.46	7.8132	2014
5576	12/15/2014	Deloras Mcfetridge	0	West	6	Sauvignon Blanc	white	2.697	8.99	18	161.82	5.8854	2014
684	12/15/2014	Lesia Belt	0	West	7	Merlot	red	2.229	7.43	22	163.46	5.4774	2014
8222	12/16/2014	Clement Arias	1	North	5	Cabernet Sauvignon	red	3.624	13.03	13	169.39	6.49	2014
3987	12/16/2014	Clement Arias	1	North	6	Chardonnay	white	3.15	11.45	17	194.65	6.51	2014
2177	12/16/2014	Clement Arias	1	North	6	Merlot	red	2.229	8.38	6	50.28	4	2014
8590	12/16/2014	Eura Begay	0	North	6	Chardonnay	white	3.15	11.45	15	171.75	5.97	2014
6654	12/16/2014	Yolando Galicia	0	North	5	Merlot	red	2.229	8.38	18	150.84	5.32	2014
1489	12/17/2014	Nilda Hypolite	0	Central	6	Chardonnay	white	3.15	10.07	4	40.28	4.85	2014
3831	12/17/2014	Virgilio Mcelligott	1	Central	8	Merlot	red	2.229	7	8	56	3.93	2014
4591	12/17/2014	Karry Noell	0	East	7	Chardonnay	white	3.15	10.5	10	105	6.6255	2014
6034	12/17/2014	Karry Noell	0	East	5	Riesling	white	2.097	6.99	11	76.89	3.843	2014
9268	12/17/2014	Jewel Copas	1	South	6	Pinot Gris	white	3.741	12.35	7	86.45	6.3175	2014
79	12/17/2014	Lavera Mccallie	0	South	5	Riesling	white	2.097	6.87	17	116.79	4.028	2014
5907	12/17/2014	Mamie Fullington	0	South	6	Merlot	red	2.229	7.31	10	73.1	3.914	2014
5787	12/17/2014	Deloras Mcfetridge	0	West	6	Pinot Gris	white	3.741	12.47	25	311.75	7.803	2014
9277	12/17/2014	Lesia Belt	0	West	6	Merlot	red	2.229	7.43	22	163.46	5.1408	2014
1309	12/18/2014	Ben Gerry	1	East	7	Pinot Gris	white	3.741	12.47	28	349.16	6.7935	2014
7209	12/18/2014	Bianca Suchan	0	West	5	Chardonnay	white	3.15	10.5	19	199.5	6.5178	2014
5847	12/19/2014	Dannette Saltsman	0	Central	6	Chardonnay	white	3.15	10.07	29	292.03	7.66	2014
3104	12/19/2014	Dannette Saltsman	0	Central	7	Merlot	red	2.229	7	24	168	5.21	2014
6392	12/19/2014	Tori Hastie	0	South	6	Cabernet Sauvignon	red	3.624	11.96	10	119.6	5.624	2014
4280	12/19/2014	Lesia Belt	0	West	6	Shiraz	red	6.051	20.17	19	383.23	12.0972	2014
5884	12/20/2014	Dannette Saltsman	0	Central	5	Chardonnay	white	3.15	10.07	21	211.47	6.83	2014
1950	12/20/2014	Virgilio Mcelligott	1	Central	7	Sauvignon Blanc	white	2.697	8.56	6	51.36	4.4	2014
5874	12/20/2014	Aiko Hamsher	0	East	4	Chardonnay	white	3.15	10.5	26	273	8.1585	2014
619	12/20/2014	Ben Gerry	1	East	5	Pinot Gris	white	3.741	12.47	23	286.81	7.539	2014
8623	12/20/2014	Karry Noell	0	East	6	Cabernet Sauvignon	red	3.624	12.08	17	205.36	6.972	2014
2287	12/20/2014	Mamie Fullington	0	South	5	Merlot	red	2.229	7.31	10	73.1	3.9615	2014
1220	12/20/2014	Vicki Kilkenny	0	West	6	Merlot	red	2.229	7.43	15	111.45	4.6614	2014
1508	12/21/2014	Dannette Saltsman	0	Central	5	Pinot Gris	white	3.741	12.04	15	180.6	6.6	2014
5785	12/21/2014	Aiko Hamsher	0	East	8	Merlot	red	2.229	7.43	29	215.47	5.775	2014
9984	12/21/2014	Yolando Galicia	0	North	6	Pinot Gris	white	3.741	13.42	22	295.24	7.47	2014
1918	12/21/2014	Lavera Mccallie	0	South	5	Pinot Gris	white	3.741	12.35	5	61.75	5.7475	2014
2830	12/21/2014	Tori Hastie	0	South	7	Pinot Gris	white	3.741	12.35	6	74.1	5.776	2014
210	12/21/2014	Deloras Mcfetridge	0	West	7	Merlot	red	2.229	7.43	15	111.45	4.8552	2014
7413	12/21/2014	Lesia Belt	0	West	5	Cabernet Sauvignon	red	3.624	12.08	12	144.96	6.171	2014
7727	12/21/2014	Vicki Kilkenny	0	West	7	Merlot	red	2.229	7.43	16	118.88	4.9062	2014
8802	12/22/2014	Kym Velarde	0	East	7	Cabernet Sauvignon	red	3.624	12.08	16	193.28	6.573	2014
2440	12/22/2014	Shameka Mertes	0	North	8	Cabernet Sauvignon	red	3.624	13.03	8	104.24	6.37	2014
9562	12/22/2014	Deloras Mcfetridge	0	West	6	Cabernet Sauvignon	red	3.624	12.08	10	120.8	5.5386	2014
2211	12/22/2014	Vicki Kilkenny	0	West	8	Shiraz	red	6.051	20.17	12	242.04	8.3538	2014
2097	12/23/2014	Eura Begay	0	North	4	Cabernet Sauvignon	red	3.624	13.03	7	91.21	6.89	2014
5396	12/24/2014	Lolita Wass	0	Central	6	Merlot	red	2.229	7	7	49	3.93	2014
1038	12/24/2014	Kym Velarde	0	East	6	Riesling	white	2.097	6.99	15	104.85	4.7775	2014
5523	12/24/2014	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	3	22.29	4.2432	2014
3639	12/24/2014	Bianca Suchan	0	West	4	Riesling	white	2.097	6.99	8	55.92	3.723	2014
8255	12/24/2014	Bianca Suchan	0	West	6	Riesling	white	2.097	6.99	20	139.8	4.6818	2014
7819	12/24/2014	Deloras Mcfetridge	0	West	8	Shiraz	red	6.051	20.17	16	322.72	9.8634	2014
6791	12/24/2014	Lesia Belt	0	West	7	Merlot	red	2.229	7.43	9	66.87	4.284	2014
6622	12/24/2014	Lesia Belt	0	West	5	Riesling	white	2.097	6.99	17	118.83	4.1922	2014
6012	12/25/2014	Nilda Hypolite	0	Central	6	Chardonnay	white	3.15	10.07	18	181.26	5.79	2014
7203	12/25/2014	Kym Velarde	0	East	5	Cabernet Sauvignon	red	3.624	12.08	13	157.04	5.985	2014
9621	12/25/2014	Jewel Copas	1	South	7	Pinot Gris	white	3.741	12.35	21	259.35	6.821	2014
7486	12/25/2014	Mamie Fullington	0	South	5	Shiraz	red	6.051	20.05	18	360.9	9.272	2014
